Text,emotion
They're two weaselsin a chicken coop.,surprise
Both Daniel and Chanellehave felt as though,neutral
they've reintegrated themselvesback into the tribe.,neutral
It's just...,sadness
not nearly enough.,sadness
"Mathematically, we're goodbecause now we have",surprise
"three votes: me, you and Lydia.",neutral
I feel a lot better.,happiness
I'll do whatever you want.,neutral
"Now that Mike has his vote,",neutral
we have the majorityof the votes,happiness
"between Lydia, myself and Mike",neutral
that we can split upjust in case,fear
one of them plays a Shotin the Dark or has an advantage.,surprise
"The main thing is, Lydia cannothave taken that shot.",surprise
We need her vote.,neutral
"At this journey, it's extremelyimportant what Lydia does.",surprise
"The main thingthat Lydia can't do,",neutral
can't do is take a chancefor an advantage.,anger
"If she loses her vote,we are in trouble.",fear
Holy cow.,surprise
Wow.,surprise
We're here.,neutral
- We're really here.- Wow.,surprise
You won't get this anywhere else.,surprise
Just put this in amemory bank and hold.,neutral
Wow.,surprise
"Anytime you get to abad place in your life,",sadness
"- bring this up, holy moly.- For sure.",surprise
"Survivor breaks you down, andeverything is stripped away.",sadness
I'm learning a lot about myself.,happiness
One of those things is justbeing comfortable in my own skin.,happiness
"I've struggled,as most young women",sadness
"and just, like,young people in general,",neutral
struggle with body image issues.,sadness
"And coming on Survivor wasa really big challenge for me,",fear
"not only just withthe elements but just, like,",neutral
you see people veryopen with their bodies.,surprise
And a big source of the wayI started dressing was,neutral
just 'cause I wastrying to hide.,fear
But you can onlybe open out here.,neutral
And my body is perfectjust the way it is.,happiness
And I feel like I have gottenmore confident in it.,happiness
"It's not even halfway throughthe game, and I'm just, like,",surprise
I've already accomplished so much.,happiness
There's still more to see.,surprise
"There's still more to do,and it's just going",neutral
to keep getting moreand more beautiful.,happiness
So who do you thinktonight's going to be...,surprise
- ...on the chopping block for you guys?- For us?,surprise
I don't know.,neutral
"I know, and, of course,like, I'm not there.",neutral
"So I'm just nervous, of course,",fear
"going in, you know,that it could be me.",fear
Even though I amin a decent position,neutral
"going into Tribal now,I'd mentioned I was, like,",neutral
kind of on the bottom.,sadness
"I'm just meeting Rocksroy,",neutral
so I'm trying not to give toomuch information about our tribe.,fear
So you feel asif you're gonna...,fear
you could be a potential?,surprise
"Definitely, yeah, I was definitelyon the chopping block last time.",fear
"- Why?- Um, no idea.",surprise
"My first impression of Lydiawas, she seemed more like",neutral
"someone that's in trouble,but, of course,",fear
"as I didn't, you don't wantto give your opponent",anger
too much information.,neutral
Are you guys all tight?,neutral
"Uh, who is tight?",surprise
"- You know, it's like...- Yeah.",neutral
I'm trying to justget a feel for,neutral
"how camp life is,who he trusts, and",neutral
I got nothing.,sadness
"""You will now separateand make a private decision",neutral
"before returning to camp.""",neutral
"Hey, I'm rooting for you.",happiness
"- Thank you, I appreciate it.- All right? I am.",happiness
Rocksroy was being very cagey.,surprise
And I feel like I was as well.,neutral
I think we both wantedto protect our tribe.,neutral
Because we don't know wherewe're headed to in this game.,fear
"""Protect your vote.""",neutral
"""Risk your vote.""",anger
"""Here's how it works.""",neutral
"If Lydia and I both pick""risk your vote,""",neutral
then we both lose our voteat the next Tribal Council.,fear
"If Lydia and I say ""protect ourvote,"" then nothing changes",neutral
and we're able to voteat the next Tribal Council.,neutral
"But if Lydia says""protect her vote""",neutral
"and I choose ""risk your vote,""then Lydia remains the same;",neutral
"me, I receive an extra vote.",happiness
I feel like as ifI should risk my vote.,fear
"But speaking with Lydia,seems as if",neutral
she's on the bottom ofthe totem pole in her tribe.,sadness
I think she's gonna risk itfor the biscuit.,happiness
An opportunity like thisdefinitely doesn't come...,surprise
very often.,neutral
Having an advantage in thisgame is just so important.,surprise
"Coming from Vegas,don't gamble often,",neutral
"but when I do, I know that whenI'm up on the house, walk away.",neutral
So I'm gonna use my brain...,neutral
...and I'm gonnaprotect my vote.,anger
"It is so hard to getadvantages in the game,",sadness
but I think it scares memore to not have a vote,fear
going into a reallyimportant Tribal.,fear
Lydia!,surprise
- Welcome back.- Welcome home party.,happiness
I'm very glad thatI protected my vote.,happiness
"If circumstances weredifferent, I definitely think",surprise
I might have risked itfor my own personal gain.,disgust
"The same thing as Jenny said,you go to a wheel,",neutral
"risk your vote,protect your vote.",anger
- I protected my vote.- Nice.,happiness
But we're not in individual yet.,neutral
"We're going to Tribaltonight as a tribe,",happiness
and I just don't feelcomfortable giving away,neutral
the most important thingI have in this game.,neutral
"I'm gonna go down to the beach,and wash my feet off,",happiness
if anybody wantsto come with me.,surprise
But now I really want totouch base with everyone,neutral
to give me a rundownof what happened at camp.,neutral
How are you feelingabout tonight?,neutral
I'm okay.,neutral
"Yeah, Mike is like, ""I'm writingDaniel's name down.""",surprise
You know he's got his vote back now?,surprise
"Yes, I guess.",neutral
I feel good.,happiness
"Like, I was like...",surprise
If anything...,surprise
I trust you and Hai.,happiness
"Yeah, no, you absolutelycan trust us.",surprise
I'm sorry that I voted for you.,sadness
- It was a mistake.- Yeah.,sadness
I'm totally with yougoing forward.,neutral
"To be totally honest, I thinkyou are the queenmaker.",surprise
You and Hai...,neutral
"...are deciding,",neutral
and I think Chanelle and Iare probably on the block.,fear
"Daniel and Chanelle,definitely,they're very nervous,",fear
but they both think it'sthe other person going home.,surprise
"Chanelle, I don't fully trust her,",fear
and Daniel is a liability.,anger
"And at our last Tribal Council,he was trying to get me out.",anger
"But clearly, me and Hai",neutral
are definitely running this vote.,anger
So here's the recap.I've talked to everyone.,neutral
Mike is 100 on board.,surprise
- Daniel is voting Chanelle.- For sure.,neutral
"Lydia gets back,and I have to scramble",fear
"to get some alone time with her,",neutral
because we are aboutto head to Tribal immediately.,fear
I know 100% thatDaniel is comfortable.,neutral
"It's not you.It's between Daniel, Chanelle.",neutral
So that's where it stands.,neutral
- As long as it's not me.- It's not you.,neutral
"It's not us, we just haveto stick to the plan.",neutral
"The merge is coming upany day now,",fear
so tonight's TribalCouncil is monumental,surprise
"because not only does itaffect the rest of my game,",anger
it's going to affect howthe merge is going to play out.,fear
I'm just nervous because,fear
whether it be Chanelle or Daniel,neutral
that goes intothe merge with me,neutral
will determine howwell I do in this game.,neutral
All right.,neutral
"Mike, give me an analogy",neutral
from your worldthat you come from,neutral
that captures wherethis tribe is at.,neutral
"You know, Jeff, once in a while,when I was a fireman,",neutral
somebody on the crewmaybe didn't do something,anger
"that they should have did,",anger
but that didn't meanwe didn't stick together.,happiness
"As with this tribe, tonight",neutral
"we're gonna losea member of our tribe,",sadness
but it doesn't meanthat we're not solid.,neutral
"Daniel, what do youread into that?",surprise
Mike is a straight shooter.,neutral
"Mike, to his core,is a team guy.",happiness
"Some people comeinto this game,",neutral
"and from the get-go, they'replaying an individual game.",anger
And I don't think you canwin Survivor doing that.,anger
And Mike is notone of those people.,neutral
"So then, Hai, how do youvote somebody out",neutral
if Mike's story is accurate?,surprise
"Which is, we're justone firehouse,",neutral
but somebody's got to go.,sadness
"Yeah, this game is hard.",neutral
I see five autonomousplayers here,neutral
who all have the goalof getting to the end.,neutral
"So unfortunately someonehere is being lied to,",sadness
or multiple people.,neutral
"Daniel, let's go with Hai's idea",neutral
that somebody's being lied to.,anger
Give me an analogyfrom your world...,surprise
"- Oh, geez.- ...where lying is fun.",surprise
It's part of it.,neutral
"I should be honest with you, Jeff,",neutral
I'm not an analogy guy.,neutral
"But, sorry, can I jump backon the Mike thing?",surprise
"- Yeah.- When he talks about teams,",neutral
he's not talking aboutteams just in Survivor.,neutral
"I think Mike sees this as a teamfor, like, the rest of his life.",surprise
And by that I meanthe very end.,neutral
That's true.,neutral
"Wait, when you said""to the very end,""",surprise
"- ...you mean until you are dying.- Yeah, I think, I think,",neutral
"I think, like, hopefullyI live longer than Mike.",fear
- Um...- It's a very good possibility.,surprise
Yeah.,neutral
"Yeah, but, like, I feel likeMike and I will probably,",neutral
"you know, be friends to thevery end of whoever goes first.",happiness
Knock on wood it's not me.,fear
"Mike's 117, so we don't knowhow much longer he has.",sadness
- 116.- Yeah.,neutral
- 116.- Yeah.,neutral
"Jeff, I actually want tojump in because I think that,",neutral
"like, the two different themesthat you're noting.",neutral
Friendship and thenthe game of Survivor,surprise
"I think we're seeing itcome to play, like,",neutral
right here in front of us.,neutral
"Because Daniel's comment rightthere is him playing the game,",neutral
"playing to Mike'ssoft spot, his heart.",happiness
Let me just go and patMike on the back again.,happiness
"Team, friendship.",happiness
"And so, like, that's playingthe game right there.",neutral
It's almost kind ofmilking it a bit.,disgust
"Daniel, that was pretty clear.",surprise
She doesn't buy it.,neutral
"You might mean it,but right now",sadness
you're saying itbecause you're at Tribal.,anger
"I didn't mean any game strategyby that, to be totally honest.",neutral
I try to be asgenuine as possible.,neutral
"Like, there are thingsthat I could have kept secret.",fear
"I mean, I'm a leukemia survivor.",sadness
"I could have kept that secret,",sadness
but I cannot play this gamewithout being true to who I am.,neutral
"And, yes, you have tolie sometimes and stuff,",anger
"but I analogize that to, like...",neutral
"I have an analogy, actually.Yes.",surprise
"Okay, I analogize thatto boxing.",surprise
"You know, like, Muhammad Ali",neutral
was one of the best boxersin the entire world.,neutral
He didn't go down the streetpunching random people.,neutral
He only punched peoplewhen he was boxing.,anger
"Right?, so when we'replaying Survivor, we lie,",anger
"but in our real lives,we don't lie.",neutral
"It's just, like,part of the game.",neutral
"So, Lydia, then whatwould a vote",neutral
be based on tonightwith this tribe?,surprise
What are some of the criteriathat might come up?,neutral
"You know, after tonight,",surprise
"each tribe is gonna befour, four and four.",neutral
"And so no onehas numbers, you know?",surprise
"And we're speculating a merge,you know, coming up.",neutral
Hopefully soon.,neutral
- Please.- We've been talking about that feast.,neutral
"Even if it was rice, we're like:""All right, we'll take it.""",happiness
"So I think one ofthe criteria is, like,",neutral
who can I trust the mostgoing forward?,neutral
Especially in a game wherethe numbers are not obvious.,surprise
"All right, so, Hai, for Lydia,she's saying it's trust.",neutral
- Yeah.- How about for you?,neutral
"100%, trust is the mostvaluable currency out here.",neutral
If you look back atthe last Tribal we were at...,sadness
...there were six blindsides.,surprise
"And when trust is broken,it's very hard to win back.",sadness
"So for me, it's aboutestablishing trust,",neutral
'cause I want tomake it to the end.,neutral
"- Daniel, you're nodding.- I mean, unless you're...",surprise
"one of the greatestplayers ever, and I'm not one,",neutral
you get burned at least once.,sadness
"You have to be ableto look past the burn,",neutral
"and sometimes, when you werethe one who did the burning,",sadness
ask for forgiveness.,sadness
"If you can't do that,",anger
I think you're gonna playa short Survivor game.,surprise
"Chanelle, if you'rekeeping the people",neutral
"that are most trustworthy,then the person",neutral
you're getting rid of hasto be the least trustworthy.,anger
"Uh, I think that's whatsomeone reasonable would deduct",neutral
"from what we'rehearing, so, yes.",surprise
"Wow, is it hard for youto answer that question?",surprise
"No, I mean, thewriting's on the wall.",neutral
"Like, a reasonableconclusion would be that",neutral
"if we are voting based on trust,the person who is voted out",anger
"is ultimately nothigh in that category,",surprise
the least trustworthy.,disgust
"And, Mike, you do haveto make those decisions.",neutral
"It doesn't mean,to your point earlier,",neutral
"that you might not likethis person personally,",anger
but in this game it'sjust not my best move.,sadness
My vote tonightis strictly gameplay.,neutral
Has nothing to do withhow I personally feel at all.,neutral
I want to be friendswith whoever gets voted off,neutral
here tonight forthe rest of my life.,sadness
Sometimes it's hardto play Survivor,sadness
in the way you want to play it.,neutral
Tonight I'm playing Survivor.,happiness
"Okay, it is time to vote.Mike, you're up.",neutral
If anybody has anadvantage or an idol,neutral
"and you want to play it, nowwould be the time to do so.",neutral
"Okay, I'll read the votes.",neutral
First vote...,neutral
Chanelle.,neutral
Daniel.,neutral
Chanelle.Two votes Chanelle.,neutral
Daniel.We're tied.,surprise
"Two votes Chanelle,two votes Daniel,",neutral
one vote left.,neutral
Mike.,neutral
We have a tie.,neutral
"Two votes for Chanelle,two votes for Daniel.",neutral
Here's what we're gonna do.We're gonna revote.,anger
You can only votefor Daniel or Chanelle.,anger
"Daniel and Chanelle,",neutral
"you can only vote foreach other, so you won't vote.",anger
"Mike, if you wantto come grab the urn.",neutral
I'll read the votes.,neutral
First vote...,neutral
Daniel.,neutral
Sixth person votedout of Survivor 42.,sadness
"Daniel, that's two.That's enough.",anger
You need to bring me your torch.,anger
"Well played, guys.",surprise
"Love you, Dan.",happiness
"- Bye, Dan.- Bye, Dan.",neutral
"All right, it's onlyonce in a lifetime.",surprise
I'm going to enjoy this.,happiness
"Here we go, Jeff.",neutral
"Daniel, the tribe has spoken.",sadness
The tribe has spoken.,sadness
Time for you to go.,sadness
"Bye, Dan.",neutral
"Man, that's heartbreaking.",sadness
I kept my promise.,happiness
Somebody voted for me.,happiness
"Grab your torches, head backto camp, good night.",neutral
Stay tuned for scenes from our next episode.,surprise
Everybody drop your buffs.,surprise
"Oh, my God!",surprise
"So, is this called the merge?",surprise
Not exactly.,neutral
This is the biggest momentin the game so far.,surprise
It is going to be just chaos.,fear
I'm gonna keep fightingin this game till I'm dead.,anger
"I got totally blindsided, I wouldhave preferred to execute",anger
"the blindside, but at leastI got a form of blindside.",neutral
That's part of theSurvivor experience.,neutral
"If I could havescripted my life,",neutral
"I probably wouldn't havegiven myself leukemia, right?",fear
"And if I couldhave scripted Survivor,",neutral
"I probably wouldhave had myself winning,",surprise
but the beauty of lifeis that it's unscripted.,happiness
That's how we findmeaning in it.,neutral
"""You can agreeto secretly work together",surprise
"and each earn an advantage in the process.""",neutral
"I have to consider whetheror not I need to take them out,",neutral
because this thingbecomes more powerful.,surprise
"""If both players choose to risktheir vote, then both players",neutral
"lose their vote at the next Tribal Council.""",anger
"Go for the gusto,and risk the vote.",surprise
Did I just do it?Did I just find an idol?,surprise
It's the classic caseof the bunny rabbit,neutral
having dinner at the mailbox.,neutral
This potato has skin.,neutral
We have skin.,neutral
Are we just all potatoes?,surprise
There's such grace in the gameof soccer that it makes me cry.,sadness
Now all three idols have power.,surprise
I know that my head'son the chopping block tonight.,fear
I feel like my head isalso on the chopping block.,fear
Chanelle needs to go. She did not have my back.,sadness
Daniel has one arm.,sadness
He hasn't competedin any challenges.,sadness
Chanelle or Daniel.,neutral
"The merge is coming up any day now,",fear
so tonight's Tribal Councilis monumental.,surprise
"Daniel, the tribe has spoken.",sadness
The tribe has spoken.,sadness
What a vote.,surprise
I feel like that was a pretty good blindside.,surprise
I am so impressed.,surprise
Thank you.,happiness
"Oh, my goodness.",surprise
The saga of Chanelle,neutral
versus Daniel.,anger
Guess who came out on top.,surprise
I did.,neutral
Just like I knew it.,surprise
Please.,neutral
Chanelle came for his neck.,anger
"Tribal was incredible,but it was also very scary.",fear
"You know, I threw a vote Mike's way--",neutral
just in case Daniel played a Shot in the Dark.,surprise
I'm sorry that I hadto write your name down.,sadness
It was a game-time decisionwhere I...,neutral
I don't know whatthe accomplishment was.,sadness
That's what I don't know.Why my name?,surprise
"Well, I was gonna tell you,but you-you keep interrupting.",anger
I just don't understandthe reason,sadness
why you wouldwrite my name down.,anger
"So I thought that, uh,",neutral
you and Dan were teaming up...,neutral
"You think I believed Dan's snow job?Wait, wait. No. Wait.",anger
Chanelle put my name down for no reason other than,anger
to save her own hide.,fear
Expected? No. Surprise? No.,surprise
"I gave you my word today.I said, ""I guarantee",neutral
"you'll be here tonight,""and you're here.",surprise
"I told you that.I thought, I thought you were playing",anger
some Jedi mind tricks. No.,anger
"Let's-let's be unified...We just, we...",sadness
I'm not mad.It's gameplay. It's cool.,anger
"Yeah. We got...Listen, we're together now. It's four of us.",happiness
"Either we stick together or we're divided.No, I know.",anger
We're strong.No hard feelings.,neutral
- It's all fair in love and Survivor.- Yeah.,happiness
Come on. G-Give me a bro hug. Yeah.,surprise
- Bro hug!- I love you.- I love you.,happiness
- Vati four.- I love you.,happiness
"I act like no big deal, it's gameplay.",neutral
It's fine. No hard feelings.,neutral
Which is not true.,surprise
I will never trust Chanelle ever again.,sadness
Please don't writemy name down again.,anger
I-I won't.,fear
Hai and Lydia,neutral
I will take a bullet for.,fear
"Unfortunately, Chanelle, I will step to the side,",sadness
because that's what she did to me tonight.,sadness
"Oh, my...",surprise
"In the produce aisle today,we have...",neutral
limes.,neutral
Do you need help?,neutral
No.- Nice.,neutral
"Ever since I came back from my journey,",neutral
"every time I turn around, there's Tori bothering me,",anger
trying to find outwhat this journey entailed.,neutral
Did you have fun at all?,happiness
- A Survivor experience?- I did not have fun.,sadness
It is not fun.,sadness
"Rocksroy went to the summit,",neutral
and he must have found sometype of a clue or something.,surprise
Seriously...,anger
"No, I believe, I believe you.I believe you when you say that.",happiness
"I'm saying, do you knowexactly what it was?",surprise
That's what I'm confused about.,neutral
"Yeah, I know exactlywhat it was.",neutral
"Oh, but you'rejust not telling me?",anger
"I'm not telling anybody.I didn't tell,",fear
I didn't tell Romeo and I'm not telling Drea.,sadness
Mm-hmm.,neutral
"He won't give me any information, and, like,",anger
"it doesn't make any sense to me, and it's...",surprise
"""Infuriating"" is the best wordI could use to describe.",anger
"Just so you know, I wouldn'thave thought you were disloyal,",sadness
had you taken the advantage.,surprise
It's not a disloyalty.,neutral
- I don't know...- But do you see how that's a little sketchy?,fear
"It's clear he doesn't want to work with me,",sadness
so I'm done with him.,anger
Can you just respectthe fact that what I did,anger
- was in the tribe's benefit?- Sure.,neutral
But you don't believe me.,anger
"I'm predictable,",sadness
and it's good to have someone,happiness
that's predictable a part of your alliance.,anger
Tori is not predictable.,surprise
She's not someone that I wantto take far in this game.,anger
If you don't trust mesaying that to you...,anger
I trustwhat you're saying is real.,neutral
I just want to knowthe other information.,neutral
So what do you think?You think I have an advantage?,neutral
But you'releaving something out.,anger
"It's never just, like, calm with Tori.",anger
"Tori can't just, like, chill.",anger
Maybe I gave up somethingso that all the four of us,sadness
- could move forward.- Uh-huh.,neutral
Do you understandwhat I'm saying?,surprise
That sounds great.,happiness
"But you keep asking,and I'm not gonna tell.",anger
She continues to do things that start chaos in camp.,anger
That's a big con for me.You know?,anger
"I would just like to get her out,",neutral
but she always somehow slips by.,sadness
"All right,this is gonna be a fun day.",happiness
"So, back in 41,",neutral
we did a historic merge twistwhere one group,neutral
"sent one player away,not knowing",fear
they would have the power to goback in time and change history.,surprise
"That player was Erika,and she did seize the power,",surprise
and she changed historyand ended up winning the game.,happiness
"But what's fun is, we shootour seasons back-to-back,",happiness
"so the S-42 playershave not seen season 41,",surprise
"which gives us the opportunityto do the same thing,",neutral
only tweak it a bitto see if we can change,neutral
their decision-making process.,neutral
So here are the three variableswe're gonna change.,neutral
"First of all,the food is from Applebee's.",neutral
"That's big, that's emotional.",surprise
That's home.That's hard to turn down.,happiness
"Plus, we're gonnatell them in advance",surprise
that the playerthey choose to send away,anger
will have the powerto change the game.,surprise
That's huge power.,surprise
And then finally--here they come--,surprise
the winning five will determine:,neutral
"do they want to send somebodyaway and give them that power,",anger
or do one of the five want togive up everything they just won,fear
and keep that power?,anger
It's designed to test,neutral
if anybody at this pointin the game will choose power,anger
over the instant gratificationof food,disgust
and perceived safetyin the game.,fear
What would you do?Here we go.,neutral
Come on in.,happiness
Get your first lookat the new Vati tribe.,surprise
Daniel voted outat the last Tribal Council.,sadness
Ooh.,surprise
"All right,shall we get to it?",surprise
Yeah.,neutral
You have enteredthe next stage of the game...,surprise
...where tribes are no more,sadness
and the game has become individual.,anger
Everybody drop your Buffs.,surprise
"Oh, my God!",surprise
"So, is this called the merge?",surprise
Not exactly.,neutral
"In fact, you are not merged.",surprise
You will not beofficially merged,anger
until afterthe next Tribal Council.,neutral
"Like everything elsein this game,",neutral
you are going to earnyour way into the merge.,neutral
"Wow.So right now, you are without a Buff,",surprise
and you are without a tribe.,sadness
What?Let me explain how it's gonna work.,surprise
We're gonna draw for colored rocks,happiness
and divide into two teams.,neutral
"On my go, you're gonna dig up a massive boulder",fear
"and push it through a series of obstacles,",neutral
collecting keys along the way.,neutral
"When you get to the end, you'llclimb to the top of the tower",neutral
and use those keys to unlock a 75-piece Survivor puzzle.,surprise
First team to finishearns their Buff.,happiness
"Wow. Oh, it's purple!- The merge Buff.",surprise
You will also earn immunity,happiness
"at the first Tribal Council,",surprise
which meansyou don't have to compete,neutral
in that firstindividual immunity challenge.,surprise
"You're safe.Oh, my gosh...",surprise
"You'll still vote,but you can't be voted out.",anger
You will also earn the biggestfood reward of the season.,happiness
- Yeah.- Yes.,neutral
It's good. It's big.It's Applebee's.,happiness
"Oh, my God!",surprise
I love Applebee's.,happiness
"- Oh, my gosh!- Oh, my God!",surprise
We'll startwith some appetizers.,neutral
- No.- Crunchy Onion Rings...,disgust
with honey barbecue sauce.,neutral
Oh...,sadness
- Double Crunch Bone-- In Wings.,neutral
"Crispy on the outside,tender on the inside.",happiness
Wings.,neutral
And do you want burgers?,happiness
You'll haveyour choice of three burgers.,happiness
I'm a burger kind of guy.,happiness
"Oh, my goodness!- Oh, my God.",surprise
You got the quesadilla burger.Come on.,anger
You got the whiskey bacon burger. Yes.,happiness
Or you gotthe classic bacon burger.,happiness
"Oh, my God.",surprise
For dessert...,neutral
"- Dessert?- Hell yeah, dessert.",happiness
The Applebee's brownie.,happiness
"Oh, I love brownies.",happiness
"Oh, my gosh.And the specialty drink is the Shark Bowl.",surprise
"Yeah.- Oh, baby.",neutral
Worth playing for?- Yeah!,happiness
Hell yeah!,happiness
"Losers, no Buff,",anger
"no immunity, no food.",anger
Holy crap. Wow. Aw.,surprise
And you will have to compete,anger
in that firstindividual immunity challenge,neutral
for safetyat the first Tribal Council.,fear
There is one more twist.,surprise
"Obviously.- Oh, God.",surprise
Two of you willdraw gray-colored rocks.,neutral
No.You will not compete.,anger
Your fate will be decidedby the winning five.,fear
Shall we draw for our teams?- Yes.,neutral
"With every hand that goes inthis bag, the game is changing.",surprise
Nothing is freein the new era of Survivor.,anger
All right.,neutral
"Everybody, let's reveal.",surprise
All right.,neutral
"Everybody, let's reveal.",surprise
"Oh, no.",fear
"If you are blue, head to blue.",neutral
"If you are orange,head to orange.",neutral
"If you have gray,you're in the middle.",neutral
You are not competing.,neutral
Let's see our teams of five.,surprise
"All right, let's lookat what we have.",neutral
"For orange,it's gonna be Lydia,",neutral
"Jonathan, Maryanne,Hai and Tori.",neutral
"Running for blue,Drea, Mike, Romeo, Omar",neutral
and Chanelle.,neutral
And the two peoplewho drew gray--,neutral
Lindsay and Rocksroy--you will not compete.,anger
Your fate in this game,fear
will be determinedby the winning five.,neutral
"All right, you two are gonnatake a spot on the bench.",neutral
"Everybody else, give youa minute to strategize,",neutral
and we will get onto the biggest challenge,surprise
- of Survivor 42. Here we go.- Yeah.,neutral
Let's do it.,neutral
"All right, here we go.",surprise
Biggest stakes of the season.,surprise
Survivors ready.,surprise
Go!,neutral
Go.,surprise
"First, you got to dig upa massive boulder.",anger
And I mean massive.,surprise
Good.,happiness
"Yeah, yeah, yeah.",neutral
"12 days into Survivor 42,",surprise
it's gonna takeeverything you have,anger
at this point in the game.,neutral
"This boulder is heavy,and it is deep in the sand.",anger
Jonathan gonna seeif they can get it out.,neutral
This would be a very fast move.,surprise
Jonathan puttinghis shoulder into it.,neutral
"Got a little bit of nudge,but not enough.",anger
"Let's all try pushing together, guys.- Okay.",happiness
Let's all try pushing together.- Okay.,happiness
"One, two...Orange gonna give it a go again.",surprise
They've been moving fast.,neutral
And they've got momentum.,happiness
Can they get it out?,surprise
Yeah!,happiness
Now blue feelsmomentum shifting.,neutral
Jonathan is leading his tribe.,neutral
Got to slow that ball down now.,neutral
"Orange, over here.",surprise
"Go, go. Go.",neutral
Blue is now getting itout of the sand.,surprise
Everybody putting their shoulder into it.Go! Go!,happiness
That's how you do iton Survivor!,surprise
You're in this.,surprise
"More, more, more, more.It is Tori up for orange,",neutral
Blue trying to getover that obstacle.,surprise
"Up over the top.Back it up, back it up. Back it up.",surprise
She's got it.,happiness
Tori's down.,sadness
Slides on the butt.That'll leave a mark.,disgust
"One, two, three.",neutral
Here comes blue now.,surprise
Jonathan pushingthat ball again.,anger
"I-I am, too.",fear
Mm-hmm.,neutral
"One, two...",neutral
Push.Three.,surprise
Big push by orange!,surprise
Jonathan single-handedlyalmost pushed that ball over.,surprise
Blue trying to stay in it.,sadness
Gonna be Romeotrying to find the key.,neutral
Orange workingtogether very well.,happiness
Now you got to slowthat ball back down,anger
and bring it back. But orange with a nice lead.Good!,happiness
Something Jonathanhas been used to.,neutral
We're not.Romeo still,sadness
working on the key for blue.,neutral
"Get ready, get ready.This is it.",surprise
Come on down.,happiness
Blue's back on the move!,surprise
Coming down.,neutral
Tori quickly gets down.Orange out of the way.,surprise
Now you put it in its holder.,neutral
"Jonathan, he's the ladder.",surprise
Lifts Tori.,happiness
Ready?,surprise
No...,sadness
"One by one, Jonathanis getting everybody up.",neutral
"Jonathan, watch out behind you.",fear
Jonathan is up.,neutral
An amazing move by Jonathan.,happiness
- Wow.- And you're good.,surprise
Start the human ladder.,happiness
Jonathan scampers to the top.,happiness
Another unbelievable display.,surprise
Jonathan gets Tori up.,neutral
Hai using his back.,surprise
There goes Maryanne. Jonathangonna just yank Maryanne up.,anger
Here comes Lydia. She's up.,surprise
Let's go.,happiness
Hai gonna give it a running go.,neutral
Let's go.,happiness
"Hai, he's got it.",neutral
You're good.Two people on the puzzle.,surprise
"Hold it, hold it.",surprise
You got it.,neutral
"Get it, get it, Mike.Get it, get it.",neutral
Romeo has the key.,neutral
Now you got to get downand seat your ball right here.,neutral
"Straight ahead.Push, right, straight ahead.",neutral
Gonna be Maryanne and Lydia,neutral
on the puzzle for orange.It is a big puzzle.,neutral
Seventy-five pieces.,neutral
"You got time, but you gotto keep moving.",neutral
Up here.,surprise
Mike gonna be first up on blue.,surprise
Scraping that bodyagainst the ball.,neutral
"- It's right here.- Oh, nice.",happiness
"Maryanne and Lydia havea big advantage right now,",happiness
but that is a big puzzle.,surprise
"Good job, girls.",happiness
Mike bringing thosefirefighter days into play.,surprise
Lift off. You go.,surprise
One human after another.Let's go.,anger
Mike pulling up Chanelle now.,surprise
"Drea, a workhorse down there.Great job, Drea.",happiness
Now Drea's got to get up.,neutral
Ah!,surprise
That is not easy to do.,neutral
"You got this, Drea. You got this.You can do it.",happiness
You got this. You got this.,happiness
"Drea, you got it.One more time, Drea.",surprise
"Let's go. It's time to eat...Here goes Drea, again.",neutral
Drea is literally scrapingher body against the ball,disgust
and goes down again.,neutral
"This is effort on Day 12, Survivor 42. Here.",neutral
Pull my feet. By the feet.,surprise
"Mike, let's-- Okay.",neutral
Drea out of gas.,fear
Beating up her body.,anger
"Good job, girls.",happiness
Lydia and Maryanne continue,neutral
to work side by side.,neutral
"They've gota big-time advantage,",surprise
and they'reworking very well together.,happiness
Yes.Nice.,happiness
Drea trying to get some wind.,neutral
"12 days into Survivor makes this very, very tough. Drea.",sadness
"Drea literally gonna grab onto the feet of Mike,",surprise
"who's being held on toby Omar and Chanelle,",neutral
who's being held on to by Romeo.,neutral
Drea gets kicked in the face.You okay?,anger
"One more time, Drea.",neutral
"Don't worry, Drea.It's a huge puzzle.",fear
"All right, Romeo...",neutral
They're gonna changetheir strategy.,surprise
Romeo gonna have to go back down now.Where's Romeo?,surprise
Go down. Climb down on me.,anger
"Mike with a good idea,which is to help Drea get up.",happiness
"Maryanne,while she's working on that,",neutral
why don't you flip the piecesso you can see all of 'em?,surprise
"No, that's all good.We have time.",neutral
Use my body. Use my body.,anger
Drea on Romeo's back.,surprise
"Yes, Drea!",happiness
"Climb, girl.Everything in you, Drea.",happiness
Yes!Drea now on Mike's back.,happiness
Drea's up.Romeo now trying to get up.,neutral
Romeo's up. The strategy worked.,happiness
Blue is good.Now Mike's the last one.,neutral
- I got it. I'm up. I'm up.- Now you got another ladder you got to build.,neutral
Right here.You know you can do this.,happiness
I know.,neutral
Mike climbs on Omar.Mike is up.,surprise
There you go. There you go.,neutral
"You got it, Drea. Pull.",anger
Drea's up.Come here. I got you.,happiness
Lydia and Maryannestill working on the puzzle.,happiness
They've got a long way to go. Good.,happiness
