Text,emotion
My dad served and my uncles.,Neutral
So I havea military family background.,Neutral
"And until recently,",neutral
PTSD was something thatjust came from the battlefield.,Fear
But trauma is trauma.,Sadness
PTSD rings true with me becauseI work in the operating room.,Fear
I've been in thousands of cases.,Neutral
"However,sometimes things go wrong,",Neutral
"and there'sa patient on the table,",Neutral
"somebody's grandfather,somebody's, you know, son.",Neutral
There are some casesthat were 17 years ago,Neutral
that I carry with me today.,Neutral
Veterans areone percent of our population,Neutral
that take care of our 99%.,Neutral
"So if I can give 100% for them,",neutral
"then I'll be, then I'll bevery proud and happy about that.",happiness
Oh!,Surprise
- Same here.- Yeah.,Neutral
"At the last Tribal Council,not even everybody",Neutral
was eligible to be voted for.,Neutral
"Over halfof the players were safe,",Neutral
while the other halfof us were not.,Neutral
Now things get interesting.,Surprise
"Now things open up,",Neutral
and we really seewho's going with who.,Neutral
I haven't heard any names yet.,Neutral
"Yes, we do.",Neutral
Yeah.,Neutral
Socially...,neutral
So...,Neutral
Oh.,Neutral
"What the heckis that in there, yo?",Surprise
"Oh, what? Oh...",Surprise
"- Sorry.- You're good, bro.",Neutral
I guess we'retogether with this.,Neutral
Damn.,Anger
"Does anybody want it, though,first and foremost?",Neutral
Hell no.,Anger
Exactly.,Neutral
"- So, this is the thing.- Oh, shoot.",Neutral
"Like, I'm regrettingeverything at this moment,",sadness
just because I definitely puta potential target on my back.,Fear
"I mean, at the end of the day,everybody gets nervous.",Fear
You know? And thenall you need is one extra thing.,Neutral
"""James has this.""",Neutral
We all know about it.,Neutral
The note says there's anadvantage hidden under camp.,Surprise
"I was gonna waituntil after Tribal, but...",Neutral
it's Survivor.... that.,Neutral
Curiosity got the best of me.,Neutral
And also everybody knewwhere it was at.,Neutral
"It may not be there by the timeTribal happens, so...",Neutral
Or they can vote me outand just take it.,Anger
"So I figured,let me just get it now.",Neutral
So...,neutral
A bottle in the well.,Neutral
"I'm just thinking,""Okay, James has something.""",Neutral
I was decidingwho I wanted to vote for.,Neutral
It was either Ryan or Jamesand what benefited my game.,Neutral
"And that's just 100%,",Neutral
"nail in the coffin,I'm voting for James.",Neutral
"James has, like,",neutral
just got a major advantagein the water well.,happiness
- Supposedly.- Uh-huh.,Neutral
"Supposedly,James found something.",Neutral
"What do you mean,he found something?",Surprise
I heard James got some kind ofan idol down at the water well.,Neutral
"Oh, really?",Surprise
I guess it wasin the water well.,Neutral
- And then...- Mm.,Neutral
I think James is the onethat saw it first.,Neutral
"They found it in the water well,and I think James got it.",Neutral
So...,Neutral
- Okay.- Yeah.,Neutral
- So then five on James?- Yeah.,Neutral
Right nowthere's the easy route.,Neutral
"I could gowith the Vesi-Baka alliance,",Neutral
"and we can, you know,split the votes between",Neutral
"James and Ryan,and we could take out James.",Neutral
That's the route that Noellehas sort of charted for us.,Neutral
What are you hearing?,Neutral
I have a feeling that Noelleis calling the shots.,Neutral
I go to Karla.I genuinely trust Karla,Happiness
more than I trust Noelleright now. Like...,Neutral
"We have, like,so many similar experiences,",Happiness
and she reminds meso much of my family.,Happiness
"If we don'tget Noelle by surprise,",Neutral
we're gonna be dead.,Fear
"This could blow my game,",Fear
"because I've been, like,with Vesi, but, like,",neutral
- we haveto figure out something.- Yeah. Yeah. Okay.,Neutral
"-'Cause you're seeingthe same thing I'm seeing.- Yeah, yeah, for sure.",Neutral
You can sit here in this game,Neutral
and you can watch somebody likeNoelle accumulate this power,Neutral
"and, like, be like,""Oh, you know what?",Neutral
"""Now is not the right time.",Neutral
"I'll try and, like,weaken her eventually.""",Neutral
Or you can make a move now.,Neutral
She's gaming.,Neutral
She's gaming so hard.,Neutral
"And so, I go to Cody,and I'm asking him",Neutral
what his thoughts are.,Neutral
I've never beena huge fan of Dwight's.,Disgust
- He's always kind ofbeen kind of eerie to me.- Mm-hmm.,Fear
"He thinks, instead of Noelle,we should go after Dwight.",Neutral
- Dwight's alsovery good at this game.- Yeah.,Neutral
He's done the puzzles.He's done all kinds of good ...,happiness
"That's notpersonally what I want,",Neutral
but if I'm ableto take out Dwight,Neutral
"and weaken Noelle,that's fine with me.",Neutral
"And it also gives Cody,like, a sense of agency, right?",Neutral
"Like, you don't wantto strip people",Neutral
of their agency in this game.,Neutral
It's gonna be a tough one.,Fear
Yeah.,Neutral
We're exploring the optionof making a move already now,Neutral
and joining with Cocoagainst Dwight and Noelle.,Neutral
But Noelle...,Neutral
This is a movethat's going to really,neutral
make things a little crazy.,Neutral
Is it too soon?,Neutral
"It could be,",neutral
"but no matter what,",neutral
Jesse and I are gonnabe on the same page.,Neutral
"I have the Knowledge Is Power Advantage,",Happiness
meaning that I cantake someone's idol or advantage,Neutral
if I know who they are,Neutral
right beforethe votes at Tribal Council.,Neutral
Ooh.,Surprise
"Right now I'm gladI have something in my pocket,",happiness
but it's the most nervousI've been in the game.,Fear
"This is tricky just because,once I take someone's idol,",Neutral
"if I'm successful,I have a huge target on my back.",Fear
"Then, if I'm wrong,I'm definitely going home.",Fear
I got Geo'sKnowledge Is Power right now.,happiness
But using the Knowledge IsPower to gain trust is very key.,Neutral
- I do have Knowledge Is Power.- Okay.,Neutral
This KnowledgeIs Power Advantage,Neutral
"is something that I can useto say, ""Hey, I have this.",Neutral
"Let's work together.""",Neutral
"I trust you, and...",Neutral
Yeah.,Neutral
Knowledge Is Power.,Neutral
"- So...- Knowledge Is Power, you can...",neutral
- Take an idol.- Really?,Surprise
Yes.,Neutral
"Oh, crap.James has a Knowledge Is Power.",Surprise
I still havemy immunity bracelet.,Neutral
I know James knows I have it.,Neutral
It may be time to vote him out.,Neutral
Because now he is the mostdangerous player out here.,Fear
"So, if for some reason",Neutral
he would takemy immunity bracelet tonight...,Fear
...I've given itto Jesse because,Neutral
I feel it's safer with himthan with me at this time.,fear
"We don't know what it is,",neutral
"but it could beanother merge advantage,",Neutral
- like we've seenthe past two seasons.- Yeah.,Neutral
"It's probablyKnowledge Is Power, so...",neutral
"- We're just... Yeah.- We're trying to, like,transfer everything around",Neutral
to make sure Jameswill never guess who has what.,Neutral
"- Yeah. Yeah.- We don't knowwhat the advantage is,",neutral
so we're reallypreparing for it to be anything.,Neutral
"But, in the eventthat it's Knowledge Is Power,",neutral
"we already have a planset in place where,",neutral
"to cover our butts,",Neutral
we will do cross-tribe switches.,Neutral
It feels scaryto hand over my idol,fear
when that is the one pieceof power I have right now.,Neutral
"- Okay.- Of course, you know, I'llgive it right back to you...",Neutral
"Oh, no, of course. No, yeah,of course. I trust you.",Neutral
But I think my idolis safer in Dwight's hands,happiness
than it is in mine.,Neutral
Yeah. Yeah.,Neutral
Just in caseJames decides to ask me,Neutral
do I havean idol or advantage...,Neutral
Ooh. I like that.,Happiness
...we decide that I'm gonnagive my advantage to Owen.,Neutral
This is gonna be super quick.,Neutral
"- Yeah. Dwight filled me in.- Yeah, perfect.",Neutral
- Genius. All right.Piece of cake.- Thank you.,Happiness
Noelle gave meher Steal a Vote in case,Neutral
James had foundKnowledge Is Power.,Happiness
"So we playeda little musical chairs,",happiness
"a little shell game,to try to cover it up.",Disgust
"And then, on top of all that,",Neutral
"we're trying to, like,figure out who to vote out.",Neutral
So there are a lot of thingsthat could go wrong tonight.,Fear
There's so much that'sscary about tonight's vote.,fear
"There's the easy routewhere, you know,",neutral
"I just stick with the plan,and we take out James tonight.",Neutral
"The more risky route is thatme and Cody flip our votes,",fear
"and we take out Dwight tonight,",Neutral
"and we turn our back on Vesi,",Neutral
and it's officiallyVesi no more.,Sadness
"In this game there'sthis question of timing, right?",Neutral
"Like, you don't want to makea big move too soon, but also,",neutral
"like, you don't wantto play somebody else's game.",neutral
"But now we'rein the stage of the game where,",neutral
"like, legends are madeor you flame out.",Neutral
"So, like, it's big. This isthe big league, so I'm ready.",happiness
All right.,Neutral
"So, todaythe challenge was designed",Neutral
to really illustratethis idea of earning it,Neutral
every single step of the way.,Neutral
"Karla, you'vebeen banged up a lot.",Neutral
Did you feelthat was a representation,Neutral
of how difficult it really is,Neutral
just to surviveone day out here?,Fear
"Uh, I mean, of course.",Neutral
"The first stage was the hardest,",Fear
"and I feel like that wasour experience, at least for me,",Neutral
- the first five dayswere the hardest.- Mm.,Neutral
And then you getto the second stage,Neutral
"and you're kind of like,""I-I got the hang of this.""",happiness
"But I could see thenthe third stage was like,",Neutral
"""Oh, no, you got to hold on,""because you don't know",fear
how long you haveuntil you're gone.,Sadness
"So, Jesse, y'all getback to camp. What happens?",Neutral
"I think we're at this, like,different stage of the game.",Neutral
"Earlier stage of the game,",Neutral
we're going to Tribalwith six people.,Neutral
"It's, like,almost like practice.",Neutral
"And now we're, like, inthe Colosseum, and we're like...",surprise
There weredefinitely talks happening.,Neutral
"Dwight,I have not heard any talk",Neutral
"about what I observed,which was this sort of",neutral
Baka-Vesi versus Coco,Neutral
or maybe helping each other.,Neutral
It was talked about at oneof the challenges at the end.,Neutral
Did that just fall outonce you all got together?,Surprise
"Yeah, you know,we all have the same color Buff.",Neutral
We're all representing ourselvesat this point in the game.,Neutral
"There's no more, like, indication",Neutral
"of Vesi, Baka, Coco here.",Neutral
That was in the past.,Neutral
Let's move forwardas individuals,Neutral
and play our own games.,Happiness
"Noelle, what talk is there,at this stage,",Neutral
about advantages or idolsthat could be in the game?,Neutral
"Going into Tribal Council,if you're not thinking",neutral
"someone has something, thenit's probably you going home.",Neutral
You have to always be on yourfeet about that kind of stuff.,Neutral
You don't want someonegoing home on your alliance,Neutral
because someone elseplayed an idol or an advantage.,Neutral
"You have to have plan A,",Neutral
"plan B, plan Cand plan D, just in case.",Neutral
"So, James,this idea of plan A, plan B,",Neutral
"plan C, plan D,",Neutral
does that go throughyour head all the time?,Neutral
"I mean, you still haveto weigh each relationship",Neutral
"with what they're saying,and does the actual actions,",Neutral
"uh, back upwhat's being said at Tribal?",Surprise
So advantages are great.Idols are great.,Happiness
"At the same time, you haveto know when to use them.",Neutral
"You have to know,if you have an idol,",Neutral
know if you're in trouble.,Fear
"To use certain advantages,",Neutral
you have to havecertain knowledge.,Neutral
So a lot of peoplehave played advantages,Neutral
wrong and to their detriment.,Anger
So you can't sit backand just be worried,Fear
about advantages 24/7.,Neutral
You can drive yourself crazy.,Neutral
What you can dois find a group of people,Neutral
"that you build trust with,that give you a logical plan,",Neutral
and you kind of stick to it.,Neutral
"Cody, give us a surfing analogy.",Neutral
You're gonna gosurfing for the day.,Happiness
Where are we right now?,Neutral
"At this point,",neutral
"we're trying to decideif we're gonna go in the water,",Neutral
or if we're just gonna stayon the beach with the girls,Neutral
and the beersand the umbrellas hanging out.,Neutral
"You know, it's that decisionof, are you gonna jump in",Neutral
and play this gameand really go for it?,Neutral
Or maybe just hang outa little bit longer,Neutral
"and, uh, let it come to you.",Neutral
So it's a little bit like Jaws.,Neutral
You knowthere's a shark somewhere.,Fear
But we haven't seen it yet.,Neutral
Yeah.,Neutral
"Jesse, how confident are you",Neutral
that you'regoing to be okay tonight?,Neutral
Are we doing this on a scaleof one to ten again?,Neutral
That was super funny.,happiness
"Just generally speaking,how confident are you",Neutral
the votewill go your way tonight?,Neutral
I am sitting at a nine today.,Neutral
- Karla?- I'd say nine.,Neutral
"Ryan, how confident are you?",Neutral
"I would say seven, eight.",Neutral
All right. Cody?,Neutral
"- Eight.- How about you, James?",Neutral
8.5.,neutral
"How about you, Dwight?",Neutral
"- Seven.- How about you, Noelle?",Neutral
"- Eight.- This is crazy, right?",Surprise
"We have a bunch of people whoare all very close to saying,",Neutral
"""Pretty sure I'm good to go,""",happiness
and yet one of you isabout to get your torch snuffed.,Neutral
I'll be the voice of reason.,Neutral
I'm terrified.,fear
"I don't knowwhat's gonna happen,",fear
but at the end of the day,Neutral
you got to play this game,Neutral
"not with your heart,not with your mind.",Neutral
You got to go with your gut.,Neutral
"If your gut's wrong,your gut's wrong,",Neutral
but you only get to comeout here and do this one time.,neutral
"And so, if you act like youhave anything other than that,",Neutral
you're not gonna play the gamethe way that you ever wanted to.,Anger
Wow. Well said.,Happiness
"All right, it is time to vote.",Neutral
"Noelle, you're up.",Neutral
If anybody hasan advantage or an idol,Neutral
"and you want to play it,now would be the time to do so.",Neutral
"All right, I'll read the votes.",Neutral
"First vote, James.",Neutral
"Dwight. One vote James,one vote Dwight.",Neutral
Ryan.,Neutral
"One vote James,one vote Dwight, one vote Ryan.",Neutral
James.,Neutral
That's two votes James.,Neutral
"Dwight. We're tied again.Two votes James,",Neutral
"two votes Dwight,one vote Ryan.",Neutral
Ryan.,Neutral
"That's two votes James,two votes Dwight,",neutral
two votes Ryan.,Neutral
Ryan.,Neutral
"That's three votes Ryan, twovotes James, two votes Dwight.",Neutral
Dwight. We're tied again.,Neutral
"Three votes Ryan, threevotes Dwight, two votes James.",Neutral
Dwight.,Neutral
"That's four votes Dwight,",Neutral
"three votes Ryan,two votes James.",Neutral
Dwight.,Neutral
"That's five votes Dwight,",Neutral
"three votes Ryan,two votes James.",Neutral
Seventh person voted outof Survivor 43... Dwight.,sadness
- Yeah.- That's six. That's enough.,Neutral
You need to bring me your torch.,Neutral
"Good game, you guys.",Happiness
"- Good game, Dwight.- Love you all.",happiness
"Dwight, the tribe has spoken.",Neutral
Glad to hear that.,Happiness
"- Time for you to go.- Thank you, guys.",Neutral
"- Bye, Dwight.- Have a good one.",Neutral
"Be safe, man.",Neutral
"Grab your torches,head back to camp.",Neutral
Good night.,Neutral
Captioning sponsored by CBS,Neutral
Captioned byMedia Access Group at WGBH access.wgbh.org,Neutral
This could be the seven,Neutral
that skip to our Louto the end of the game.,Neutral
That's notthe way the game should go.,Anger
We can start an uprising.,Neutral
- Yeah.- Sometimesyou have to rock the boat.,Neutral
People were running aroundlike Jean-Claude Van Damme.,Surprise
I'm trying to set myself upto win this game.,Happiness
"Uh, well, I justgot blindsided pretty hard.",Surprise
"If the votes went the wayI think it is,",neutral
that means two peopleon Vesi flipped on me.,Anger
"Don't know who they are,",Neutral
but that's gonnabe tough to swallow.,Disgust
"It's a lot of emotionsright now,",Neutral
"knowing that I was, like,literally a day away",Neutral
from making the jury.That sucks.,Sadness
"At the same time,I can't be disappointed",Sadness
"how I played at all.Like, I was playing this game",Neutral
"hard from the beginning,and I'm not mad.",neutral
I'm just acceptingwhat just happened.,Neutral
Tribal went well.,Happiness
Jesse and Idecided to make a big move,Neutral
and vote out Dwight.,Neutral
"Team Coco jumped on board.Me, Jesse, Team Coco.",Happiness
"And then, to my surprise,",surprise
"who I would have never thought,",surprise
"Sami jumped on board, as well.",Neutral
That went the wayit was supposed to.,Neutral
It's tough to votesomebody out of my own tribe.,sadness
"- Obviously, but...- Uh-huh.",Neutral
- It worked out. And it's fun.- Anyways.,Happiness
"- All right, bro, cool.- It was an honor sitting by you.",Happiness
- It was a lot of fun.- I know. Let's do it again.,Happiness
"Before Tribal,",neutral
it was pretty common knowledgethat James had gotten,neutral
the KnowledgeIs Power Advantage.,Neutral
"And everybodywas in a panic mode,",fear
moving aroundadvantages and idols.,Neutral
"But when youhand that thing over,",Neutral
you got to hope and pray,neutral
that youmade the right decision.,Happiness
"At this point, if you neverwant to talk to me again,",sadness
"I get it. But I want youto listen to me, at least,",Neutral
"- Yeah.- for a little bit,",Neutral
because thisis the second time in a row,Neutral
- you had no ideawhat was happening.- Yeah.,Neutral
"And you guys have to understand,",neutral
I find outJesse and Cody are flipping.,Surprise
Mm-hmm.,Neutral
"Dwight's going home, regardless.",Neutral
Tribal ended up being,Neutral
worst-case scenario for me,Fear
in every possible way.,Neutral
I lost an ally in Dwight.,Sadness
"And before Tribal Council,I had given",Neutral
Dwight my idol to hold on to.,Happiness
Okay.,Neutral
It's not going anywhere?,Neutral
Okay.,Neutral
I'll wash it offbefore giving it back to you.,Neutral
"Oh, thank you.",happiness
"I was on such a high, and then",Happiness
everything slippedthrough my fingers.,sadness
I was so shocked.I blacked out,Surprise
the moment wherehe got his torch snuffed.,sadness
"And I'm like,",Neutral
"""I'm a freaking idiotand had my idol",sadness
"go home in Dwight's crotch.""",Disgust
I know.,Neutral
"I get how hard it will beto listen to me at this point,",Sadness
"but nobody even wanted to, like,",neutral
consider working with you whilethe idol was still in the game.,Neutral
This can't be real.This can't be happening.,fear
"I have no numbers, no immunity",Fear
and no idea of how to even,Neutral
start picking up the pieces.,Neutral
Dwight had Jeanine's idol.,Neutral
"- He had Jeanine's idol.- Yeah, so...",neutral
I didn't want it...We didn't want it here.,Sadness
He literally went homewith Jeanine's idol.,Surprise
That's freaking amazing.,Happiness
You all knowwhere Jeanine's idol was?,Neutral
"- No, where?- Where?",Neutral
Dwight's pocket.,Neutral
- No.- So it turns out,Neutral
Jeanine's idol got flushedsort of on accident.,Sadness
"It's insane.Like, the idol's gone.",Surprise
So it was kind of perfect.,Happiness
"They were shuffling advantages,",Neutral
because they were scaredof whatever you have.,fear
- Yep.- Yep.,Neutral
"The last thing I heard,in the shuffle,",Neutral
was that it wentinto Dwight's pocket.,Neutral
- He had it.- And so...,Neutral
"- I'm telling you, he had it.- Yeah.",Neutral
Everybody's high-fiving,Happiness
because Dwight went homewith an idol in his pocket. But,surprise
"that idol is... in my pocket,",Surprise
and nobody knows about it.,Neutral
"Before Tribal Council,",neutral
"Dwight comes up to me,he's panicked,",fear
and so he drops the idolin my pocket.,Neutral
This is awesome.I already have Cody's idol,happiness
"that he gave me and he hasn'tasked for it back yet, so, like,",neutral
"in a way,I kind of have two idols here.",Happiness
A idol may be backin circulation now.,Neutral
"But here's the thing, though:I can take it.",Neutral
Uh-huh.,Neutral
"Knowledge is power in this game,",neutral
and I know there's a KnowledgeIs Power floating around.,Neutral
So I'm keeping the idolto myself.,Neutral
That way I can make big moves,Happiness
that people aren't necessarilyseeing until it's too late.,Fear
Yeah.,Neutral
"Then we can write our names,like, just wherever.",Happiness
I like that idea.,happiness
This is so cute. I'm excited.,Happiness
- Just like this?- Yeah.,Neutral
- Perfect.- Okay.,Neutral
That looks really good.,Happiness
Un poquito.,neutral
Un poquito?,Neutral
Yeah.,Neutral
His parents only speak Spanish.,Neutral
"- And so, like, I wentand I met them, and, like...- Oh.",Neutral
"- Oh, that's tough.- So, like,",neutral
"they said, like, ""I love you.""",Happiness
"And that was, like,the only words they could say.",Neutral
"- And, like, it was justmy first time meeting them.- Aw.",Neutral
"- But, like, I just couldn't sayanything, so it's all weird.- Oh, that's hard.",sadness
- That is weird.- Yeah.,Neutral
I tried to teach myselfa little Korean,Neutral
in the middle of the pandemic.,Fear
"I was like,""Maybe I should learn this.""",Neutral
'Cause I'm adopted.,Neutral
I don't knowif y'all had heard that part...,Neutral
"- Oh. No.- Yeah, I have white,",Neutral
"I have white parents, so...",neutral
- Oh.- I didn't grow up witha lot of Korean culture.,Neutral
"Kind of rejected it a bit,but coming around.",Neutral
It's nice.,Happiness
So I was adoptedwhen I was four months old.,Neutral
I was born in Korea.,Neutral
Owen Knight is nota particularly Korean name.,Neutral
My parents are amazing.,happiness
"I've had a wonderful,wonderful life,",happiness
but I was not like most kids.,Neutral
Being Asianwas what made me different,Neutral
and I just wanted to fit in.,Sadness
"I wantedto be a ""regular kid"" and just,",neutral
"like, get the same haircut,",Neutral
"and it just, i-it was isolating.",sadness
And now this gamereminds me of my childhood.,Happiness
"Being left out of the votetwo Tribal Councils in a row,",sadness
it's hard to not blame myselfand wonder what's wrong with me.,sadness
"Hopefully I'll hear if my namecomes up, but it's scary.",fear
"I was not on the bus yesterday,",Neutral
"and, like,I just thought the numbers",Neutral
"- were goingthe other direction, so...- Yeah.",Neutral
It feels like I'm runningaround the playground,Happiness
asking people to play with me,Neutral
and no one wants to.,Sadness
"If making final Tribalis getting into college,",Neutral
"right now, my transcript",Neutral
is sorry.I have a 1.7 GPA right now.,sadness
My extracurricularsare in the toilet.,Sadness
I've got no recommendations.,Neutral
Nobody has anything goodto say about me right now.,Sadness
So I just needto take a breath and reset,Neutral
and remind myselfI'm here to have fun,happiness
and that we areall on our own personal journey.,Neutral
I have hope thatthere's room to maneuver,Happiness
"and that there are some peoplewho feel left out,",sadness
"feel on the bottom,",Neutral
and that we can start a little,Neutral
uprising of sorts.,Neutral
It's finallyjust us bottom dwellers.,Neutral
I don't understandhow it flipped so quickly.,surprise
I guess Jesse and Cody werethreatened by Dwight and that...,fear
...they saw the opportunity.,Neutral
"Cody and Jesse flipped,and I was left in the dark.",Surprise
"And that's shame on me,because people started",Sadness
"playing this game before I did,",Neutral
and that's justa kick in the ass.,Anger
I'm not readyto go down without a fight.,Anger
"Like, we still have us three.We have Gabler.",Happiness
- We need two more.- We need two more.,Neutral
"Right now, it seemslike us three",Neutral
"and Gablerare on the bottom, but",Neutral
I don't believe the seven peoplethat voted last night,Anger
"are seven strong,and they're gonna be like,",Neutral
"""This is gonnabe the final seven.""",Neutral
I don't believe that.That never works out.,disgust
How are you?,Neutral
I feel pretty good.,happiness
Have you started feelinganyone out or anything out yet?,Neutral
"Right now, we have sevenwith that last vote.",Neutral
That can take us pretty far.,Neutral
"Like, this makes meextremely happy, is that we...",happiness
I know.,Neutral
"Coming out of Tribal Council,the seven",Neutral
"that voted out Dwightwere me, James, Cassidy,",Neutral
"Karla, Cody, Sami and Ryan.",Neutral
"And we all seem to beon the same page that, like,",neutral
"this could be the seven,right, that make it,",Neutral
"and then we sort of, like,all guns blaze",Happiness
and we'll justturn on each other.,Fear
"That would be awesomeif we could just, like,",happiness
"skip to our Lou to the end of,you know, the game.",Happiness
- What do we think...- What's next?,Neutral
"Yeah, what's next?",Neutral
Does anybody have a preference?,Neutral
"So, I think Owen.Owen is kind of a snake.",Disgust
"I don't think he really has,like, a backbone.",Disgust
He's not gonna everput his foot down.,Neutral
"He's always gonnafollow the numbers,",Neutral
and that's dangerousin this game.,Fear
I have strong opinionsabout who should go.,Anger
I really want Owen out.,Anger
He voted for meat two previous Tribal Councils.,Neutral
"He is not my friendin this game, and",Neutral
when you have an opportunityto take someone out,Neutral
"that you really,really don't trust,",fear
you take that person out.,Neutral
I had a dream...This is gonna sound so stupid.,Neutral
I... My dreams are wild here.Probst was there.,Neutral
"It was, like,an eating competition,",Neutral
"but it was, like,a lot of chicken.",Neutral
"It was, like, a lot of chicken.",Neutral
"But then Probst was like,""I'm hungry.""",Neutral
"And I was like, ""Here,you could have some of mine.""",Neutral
And then he decidesto make ramen.,Neutral
"Ramen, and that's his lunch.",Neutral
"And he proceeds to, like,get in the middle of all of us,",neutral
- kind of like crowd-surf.- What?,Surprise
"And he's like,""All right, selfie time.""",Happiness
"You know, ""Picture time.""And I'm like,",Neutral
"-""This is weirdest thing ever.""- That is an awesome dream.",Surprise
"Yeah, you had a good dream, man.That's great.",Happiness
I'm really dreaming about food.,Happiness
People are definitelyhungry right now.,Neutral
"People are starving, um...",Sadness
We've been talkingabout food just constantly.,Neutral
I want to eat every... somethingfrom every one on the menu.,Neutral
"Like an appetizer,a regular entrée",Neutral
"and a dessert,'cause I never do that.",Happiness
"I'm gonna order the pepperonistuffed crust, right?",Neutral
I'm-a get two of those.,Neutral
And then I'm gonnapick up really good bur...,Happiness
a few really good burritos.,Neutral
And those are gonnaget wrapped with the pizza.,Neutral
"- Oh, God.- Yeah.",Neutral
I'm glad you're excited aboutit. I don't know if I could,neutral
- do the pizza... the burrito- I'm not on board,Neutral
- wrapped in pizza.- with the pizza burrito.,Neutral
"You know,I don't need to eat",Neutral
to win this game.I think that is a luxury.,Happiness
"But check this out, boys.",Neutral
"I had a muffin topcoming out here,",Neutral
but the wolf pack is hungry.,Fear
Everybody isphysically depleted.,Sadness
- Ready?- Yeah.,Neutral
"Ah, daddy-o.",Neutral
"Last night's Tribal,",neutral
I was on the wrong sideof the votes.,Sadness
"So today, I'm gonna spearfish,",Neutral
"trying to curry favorwith everybody,",Neutral
"but our biggest food provider,",neutral
"bar none, is Ryan.",Neutral
"Uh, he loves to do it.",Happiness
"He's just, you know,he's an absolute physical beast.",Neutral
"I went from,as a kid with cerebral palsy,",Neutral
"being told, ""You can't walk.",Sadness
"""You're gonnato be in a wheelchair,",Fear
"and your mom's gonna haveto help you most of your life,""",sadness
to catching fishin the Fijian waters.,Neutral
If I had given up,Sadness
"on trying to walk,if I had given up",Sadness
"on being myselfand really caring about others,",happiness
I probably wouldn't beas far as I am in this game,Neutral
and I probablywouldn't be on Survivor.,Neutral
And being a provider--,Neutral
that is 100%part of my strategy.,Neutral
Nobody else was catching fishlike I was.,Happiness
"So, I feel like Aquaman",Neutral
out there with my little spear.,Neutral
My family's gonnabe so proud of me.,Happiness
"Oh, heck yeah, dude.",happiness
"You're like a superhero, dude.I keep saying it.",Happiness
I think I couldsurvive out here.,Happiness
"That's why I'm going out hereand getting you guys fish,",Neutral
"even though, you know, next voteit could be me, you know?",Fear
"You know, you-you acknowledgeyou're a-a big guy,",Neutral
"physically intimidating,a little bit, right?",Fear
I hope peopledon't see me as a threat.,Fear
"Well, I think youmade quite the impression.",Neutral
"Of course, they'regonna see me as a threat",Fear
"in the challenges,but at the same time,",Neutral
I showed I'm a hard worker.,Neutral
"I'm willing to spend my caloriesto get everybody else food,",Neutral
"but not only that,since I am part of the seven,",Neutral
I can trust the alliancethat I have.,Happiness
"Feel good. Do you feelgood about the seven, Cody?",Happiness
Absolutely.,Neutral
"- Take the gloves offand let's just throw punches.- Yeah, yeah, exactly.",Anger
"With this newfound sevenof Cody, Jesse,",Neutral
"myself, Karla,James, Ryan and Cassidy,",neutral
where do I fallWithin that group?,Neutral
"- It's, like, the lineis, like, drawn, seven-four.- Yeah. It really is.",neutral
"It would be stupid to say,",Anger
"""That's the seven to go withand then we make final seven.""",Neutral
- I'm not hereto play for final seven.- No.,Neutral
- I'm here to play to win.- Play to win.,Happiness
I'm trying to set myself up,Neutral
at 19 to win this game.,Happiness
Not to make it to the endand not get any respect.,Sadness
That's not what I want to do.,Anger
I want to be in controland make decisions,Neutral
for the rest of this game.,Neutral
It's seven to four.I don't want to go,Sadness
"get rid of you,you, Gabler and Noelle.",Anger
Where does that leave me?I'm at the bottom of the seven.,Sadness
I don't want to be there.,Sadness
"You're seventh on there, like...",Neutral
"No, no, I know.",Neutral
I don't want to go that way.,Fear
"- That's whyI'm talking to you guys.- I know. I know, exactly...",neutral
"At the end of the day,we still have four with Gabler.",Neutral
- Yeah.- And then we have Noelle.,Neutral
"And then, at that point,we're one off.",Neutral
- We're one off.- One more.,Neutral
- All we need is six.- All we need is six.,Neutral
Thank God.,Happiness
I feel like my gamehas a little bit of hope.,Happiness
We just need oneother person to maybe try,Neutral
to turn the tables and,neutral
take downsome of the big players,Neutral
who are startingto get big heads right now.,Neutral
That group thinks thatone of the four of you guys,Neutral
- will probably just go home.- Yeah.- It's probably me.,Neutral
- That's notthe way the game should go.- No.,Anger
- That's not the wayI think the game should go.- I agree. I agree.,Neutral
I feel like the seven,Neutral
"is sitting prettyon a sinking ship,",fear
but I need to act likeI'm still with that group.,Neutral
"Otherwise, they'regonna start to be suspicious.",Fear
"We're at war,and I'm with the right folks.",Fear
"That was the point, man. So...",Neutral
I know.,Neutral
It's one less personto worry about.,Relief
- And at the end of the day...- And he's definitely a flipper.,Neutral
And those are the peoplethat are dangerous.,Fear
"On Survivor,it's all about windows.",Neutral
"It's all about,""When am I gonna make my move?""",Neutral
"And with a million freakingdollars on the line,",Neutral
this gameis only gonna get crazier.,Surprise
The moves are only gonnabecome shadier and,fear
more cutthroat. This is wheregood players survive,Neutral
and great players thrive.,Happiness
This adventure could be yours.Apply to be on Survivor.,Happiness
Come on in.,Neutral
All right.,Neutral
"- Shall we get to it?- Yes, sir.",Neutral
"First things first, Gabler,got to take back the necklace.",Neutral
"- Yes, sir.- You're gonnamake me take it off.",Neutral
"Yes, sir.",Neutral
- Thank you.- Thank you.,Happiness
"Once again,immunity is back up for grabs.",Neutral
"For today's challenge,",Neutral
