Text,emotion
"- you know?
- Mm-hmm.",neutral
You think you're going tonight?,surprise
I-I don't know.,fear
I do know that people think,neutral
"that you can
make fire really well.",surprise
CAROLYN: I have been,neutral
"making fire
for the last five years,",neutral
practicing for this day.,neutral
"Am I good, though?",neutral
I think I am.,neutral
"But out here,
I never wanted to, like,",neutral
rattle the tribe and,anger
"sneak off
and make fire and practice.",neutral
"So today, I have to.",neutral
I don't know what Heidi thinks.,neutral
I hope she picks herself.,neutral
And then who?,neutral
I won.,happiness
"Part of me wants
to be brought to the end,",sadness
but part of me doesn't.,sadness
"And I want
to fight my way there.",neutral
"And it would be so wonderful
to have struggled at...",neutral
...pretty much...,neutral
"...pretty much every challenge,",neutral
"and then to win one
would feel really great.",happiness
"Carson's the master
of feeding it. For sure.",neutral
"You're the master
of the quick start.",happiness
So is mine. (Sniffs),sadness
"I'm on an incline, man.",neutral
"No, you're not.
You're in a perfect crevice.",neutral
"I feel comfortable making fire,
and so does Carolyn.",neutral
"But I saw Carson,
day one, doing the fire...",surprise
He no good.,disgust
"When Carson and I
made fire, day one...",neutral
"Watch me fail really bad.
(laughs)",surprise
"You're trying it.
You're not failing.",happiness
"...I saw him
destroying that flint",anger
"like it was a piece of meat.
I was like, ""Dude,",disgust
"you don't go at it
like that, you know?",neutral
"You-you caress it with your,
with your steel.""",neutral
CARSON: Yeah.,neutral
"YAM YAM: I don't want to
see him fail in front of everyone.",sadness
That's not what friends do.,sadness
CARSON: That's really good.,happiness
You're gonna do it now.,anger
"CARSON: Yam Yam
could very well be the person",neutral
"going against me in fire today.
And to know",anger
"that his heart
is in the right place",neutral
"just really makes me
feel good, because",happiness
"I don't know if I would
do that for someone else.",neutral
(crying),sadness
"I struggle with
seeing people suffering.",sadness
"And seeing Carson do so well
in this game, and be so strong,",happiness
"and be so amazing
at everything he tackles",happiness
"and then seeing him
give up at the end,",sadness
I wouldn't wish that on anyone.,disgust
"I want Carson to go out
giving everything he has in him.",neutral
"And if it means that I need
to teach him my tricks,",neutral
"and he wins over me,",sadness
is it a bad move?,neutral
"It's not important to me if
it's a bad move or a good move.",neutral
"It's something that I really,
honestly wanted to do.",happiness
"I don't know why
you're even helping me, but...",surprise
"I really,
I really appreciate it.",happiness
"I'm here for you, dude.
I'm here for you.",happiness
"We've been here for each other
since day three.",happiness
"There's no reason
why that needs to stop.",neutral
(laughs),happiness
May the best Tika win.,surprise
"CARSON: Just the fact that
he would help me in a situation",neutral
"where it would be
an easy win against me,",sadness
"it's pretty amazing
and really speaks to,",surprise
"I think, how this game",neutral
goes beyond just the money.,neutral
"Do you want us
to watch the other way, Heidi?",neutral
"I'm making the decision,
so it doesn't matter.",neutral
"This game is about risks,
but you",neutral
got to take calculated risks.,neutral
"I feel comfortable
with my own skills.",neutral
Fire.,fear
"But someone else could be just
a little bit faster than me.",fear
That's amazing.,happiness
"HEIDI:
I've seen Yam Yam making fire.",surprise
He looks solid.,neutral
"Carolyn also says she's decent.
I feel like",neutral
"Carson is the only one that
is a little bit of",Neutral
"I have no idea
if he's good or not.",neutral
"He's an Eagle Scout, though,
so he knows, probably,",neutral
"a lot about fire,
compared to everyone else.",neutral
So I'm weighing everything.,neutral
"If I win the fire,
I think I have the best case",neutral
"to win
the whole million dollars,",surprise
"but I have
to win the fire first.",neutral
"So this is a big decision.
My husband and I",neutral
"usually have
these conversations,",neutral
"""What would you do?""",neutral
"And I wish I could just
get some inspiration from him.",neutral
Would he tell me to do it,neutral
"or would he tell me
to not be silly?",neutral
"I want to go
with my own gut here,",neutral
and I just have to live with it.,sadness
"It may be the million-dollar
decision where I win it",happiness
"or it may be the million-dollar
decision where I lose it,",fear
"but I have to be comfortable
with the decision I make.",neutral
"Do I want
to take that risk or not?",neutral
I don't know.,neutral
♪ ♪,neutral
"All right.
Tonight, all of the power",neutral
"sits with you, Heidi.",neutral
So let's review.,neutral
"We do our final
immunity challenge.",neutral
"It's Simmotion, a classic.",neutral
Survivor final four challenge,neutral
that anyone can win.,neutral
It came down to you and Carson.,neutral
"You won your first
individual immunity win.",happiness
"You have a spot
at the final three.",happiness
"You also get to decide
who you force to make fire.",neutral
"But at the end of the challenge,
you said, ""I'm going to consider""",neutral
"""a risky idea
and give up my spot,",fear
"and actually go make fire
against somebody else.""",anger
"So now that
you've had all afternoon,",neutral
let's just start there.,neutral
"Did you contemplate
that more today?",Neutral
A hundred percent.,neutral
"I mean, when we got to camp,",neutral
"after the challenge,
we started practicing.",neutral
"And up until now,
I'm, like, still like,",neutral
"""What's gonna happen?
Am I gonna do it or not?""",fear
"- I-I'm still wondering my options here.
- Right now?",fear
Yes.,neutral
"- Is that true?
- HEIDI: It's true.",surprise
"I haven't told anybody
what I'm doing.",neutral
"- Wow.
- HEIDI: Um, so it's gonna be",surprise
"new news for everyone,
including myself.",surprise
"- All right, let's talk about the pitch everybody made.
- Yeah.",neutral
"Yam Yam, you talked
to Heidi, I'm guessing.",neutral
What was your pitch?,neutral
"(clicks tongue, exhales)",neutral
"It's complicated,
you know, because...",neutral
"...I like making fire.
I'm a pyro.",neutral
"I like flames,
I like striking it,",neutral
but I also want to be safe.,neutral
"So we talked about
the possibility of",neutral
"the success that might
bring to any of us.",neutral
"That's something
that is undeniable,",neutral
"and it's something
that the jury is watching.",neutral
"PROBST: So, Carolyn, what
was your pitch? Yam Yam says,",neutral
"""Hey, man, I'm good with fire
if you want, put me over there.""",neutral
"CAROLYN: Heidi, at one
point, said, ""Anybody who wants",neutral
"""to volunteer and maybe
make this a little bit easier,",happiness
"and just say, 'Hey,
I'm interested in doing fire.'""",surprise
"I feel like a lot of people
were coming forward",neutral
wanting to possibly do fire,neutral
"because of
how it may look in the end.",neutral
"And I believe
we all felt pretty confident.",happiness
"Carson, how about you?",neutral
"Mm, I don't know
how comfortable I am",fear
"with making fire, and,
um, that's me being honest.",neutral
"I made it, and I can do it,",happiness
"but I think it starts
getting in your head,",neutral
"and then all the pressure, like,
kind of starts piling on.",sadness
"But I think for me, my pitch
really revolved around the idea",neutral
"that it might
make more sense for her to,",neutral
"you know, put herself
in the position",neutral
"to go against someone
who has been in control.",anger
"So if I were in her position
and, like, had played her game,",neutral
I would put myself up there.,neutral
"I know making the fire
and winning this...",happiness
"It's another bucket list item
for your résumé.",happiness
"I don't want second,
third or fourth.",anger
"I want one.
I want first, Sole Survivor.",neutral
It is a big decision.,neutral
"Am I nervous?
Yes, I'm very nervous.",fear
"PROBST: Are you ready
to make the decision?",neutral
"- I'm ready.
- PROBST: All right.",neutral
"Who are you going to put
in that number two position",neutral
"that's going to be
in the final three tomorrow?",surprise
"They will get a chance
to plead their case",neutral
"and they
will not be making fire.",neutral
I am going to put there...,neutral
"...Ms. Carolyn,
and I hope she enjoys it.",happiness
"PROBST: Carolyn, how does
that feel? You have made it",happiness
"to the final three.
There is nowhere",neutral
else to go. Now it becomes,neutral
"- about pitching your case.
- CAROLYN: I know, I know.",neutral
I-I don't have words right now.,surprise
I'm sorry. I'm sorry.,sadness
"- PROBST: Don't be sorry.
- I don't have words,",sadness
"'cause I-I didn't expect this.
Me, especially.",surprise
"I'm, like, that kid who, like,",neutral
"couldn't shut up
in fifth grade, who...",anger
"(sniffles) was separated
from the rest of the class",sadness
"because I was
so weird and different.",sadness
"And people just said,
like, ""Just stop talking.",sadness
"Why can't you just be normal?""",anger
"And just to be here at the end,
it-it feels amazing.",happiness
"What do you say to the little
girl who was called weird?",sadness
(laughs),happiness
That it's okay to be you.,happiness
"Because that was my goal
when I came into this.",neutral
That's all I wanted to do.,happiness
"And to think that
I'm here without trying",neutral
"to hide myself
or be a different person,",sadness
"it's like I don't need to hide,
in real life or here.",happiness
"It's too much, like...",anger
"No, it's not too much.
It's perfect.",happiness
"You just learned a huge lesson,
which is you are okay",happiness
"- exactly as you are.
- (laughs)",happiness
"All right, Heidi, you decide
what you want to tell us next.",neutral
"So, I'll say one of the people
who will make fire.",neutral
"The first person
I'll put there will be Carson.",neutral
"PROBST: Earlier, Carson,
you said the pressure mounts.",neutral
Is the pressure real?,surprise
"Yeah, it's pretty scary.",fear
"I mean, I'm-I'm going to do my
best, and that's all I can do.",neutral
"That's gonna be the test,",neutral
"is whether
I can pull through myself.",neutral
"It doesn't depend on anybody
else here. It depends on me.",neutral
"And that's where the pressure
is really hitting. (Chuckles)",neutral
"All right, so, Heidi,
we have one person",neutral
making fire is Carson.,neutral
The big question is,neutral
"are you gonna take Carson on
in a showdown",surprise
"or are you gonna
take what you earned",neutral
"and keep your spot
in the final three",neutral
and put Yam Yam against Carson?,neutral
"Who's gonna take
the other spot in fire?",neutral
So I've been thinking about this,neutral
ever since you put this on me.,neutral
"And the reason
I put Carson there",neutral
"is 'cause he's
a great player, right?",surprise
"So I am going to do fire
with Carson.",neutral
Wow.,surprise
Damn.,anger
HEIDI: I'm taking a chance.,surprise
"I don't want two, three or four.",neutral
I want one.,neutral
"And I think I will
have an easier time convincing",neutral
"everyone to vote for me
if I can beat Carson",neutral
"- making the fire.
- PROBST: I got to say,",neutral
"if I'm at home
watching right now,",neutral
"I'm like,
""Give me a big bowl of popcorn.""",neutral
"- My family's gonna lose it that I'm doing this.
- (laughing)",surprise
"Yam Yam, how does that feel?",neutral
"You have made it
to the final three.",happiness
"Five minutes ago,
I couldn't believe Carolyn",surprise
"was speechless, 'cause this is
not something that Carolyn does.",surprise
"And I feel
the same freaking way.",anger
"Like, to be
100% honest with you,",neutral
"I never imagined, ever,",surprise
that I would be in a position,neutral
to talk to the jury.,neutral
And I freaking love it.,happiness
(laughs),happiness
"So, Heidi,
you and Carson are gonna",neutral
"take part
in a fire-making showdown.",surprise
"The winner will be
the third and final person",neutral
in our final three.,neutral
"All right, take your spots.",neutral
"It's up to you which one
you pick. They're identical.",neutral
"Good luck, Heidi.",happiness
"No, no, no.",anger
"Good luck, guys. You're amazing.",happiness
"Aah!
I can't believe I'm doing this.",surprise
"PROBST: All right, I'm
gonna give you two a moment",neutral
"to take everything in,
get acquainted",neutral
"with your supplies,
and then we will start",neutral
"what might be a million-dollar
fire-making challenge.",surprise
"All right. Big decision
made by Heidi to take on",neutral
"Carson in
a fire-making challenge.",happiness
It's not an exaggeration to say.,neutral
"You both have the same supplies.
You know the rules.",neutral
"Build a fire big enough
to burn through that rope.",Neutral
"The person
who does that will sit",neutral
"in that stool tomorrow night
at the final three.",neutral
Are you both ready?,neutral
This challenge is on. Go.,neutral
"CAROLYN: Oh, my gosh.",surprise
PROBST: You need heat.,neutral
You get that from the friction,neutral
"of striking that flint,
creating that spark.",neutral
"Then you need fuel,
which is what you're burning.",neutral
"You're both going with hessian,
and then you need oxygen.",neutral
"You got to build that fire
so it breathes.",neutral
Heidi quickly going to it.,neutral
Getting a spark.,happiness
Trying to get a flame.,neutral
There's a little flame.,neutral
"Can she breathe
some life into it? She has.",surprise
"Now you got to make
that a fire that'll last,",neutral
"because that hessian burns
quickly, and it will burn out.",neutral
"There goes Carson now,
trying to get a little spark.",neutral
"And he's got it.
Can he get a flame?",neutral
Got to get something to burn.,anger
"Heidi doing a nice job
of nurturing her first flame.",happiness
Carson scraping more magnesium.,neutral
"- Strike it.
- Strike it. Strike.",anger
"PROBST: Heidi doing a
nice job, slowly building.",neutral
Carson now has a flame.,surprise
"He's got to get that
to take without smothering it.",neutral
Heidi doing a really nice job.,happiness
"- That flame is starting to grow.
- YAM YAM: That's amazing.",surprise
"PROBST: She's using kindling,
one or two pieces at a time.",neutral
"Now Carson trying to get
a couple of pieces of kindling.",neutral
Go crazy.,surprise
"PROBST:
Heidi doing a really nice job",happiness
of slowly nurturing that fire,happiness
"while letting it breathe,
which is essential.",neutral
"Heidi's building an inferno.
That is a real fire.",surprise
Carson's now got a flame going.,happiness
"- He's putting some kindling.
- YAM YAM: You're both in it.",neutral
You're both...,neutral
"Carson's now in it.
We've got two fires going.",surprise
Don't quit.,Neutral
"- Believe in yourself.
- PROBST: Both players now working quickly","- Neutral
- Neutral"
to get more kindling in there.,neutral
"Carson's flame is starting
to grow, but he's got",neutral
"- to get more height quickly.
- CAROLYN: Hurry up.",neutral
"PROBST: Heidi's flame
is all over that rope,",neutral
"- and it's over.
- Yes!",happiness
"- (laughing)
- Oh, my God.",surprise
PROBST: Heidi has done it.,surprise
"One of the fastest fires
we've ever had.",fear
"Heidi has taken
the spot in the final three.",happiness
"- I'm sorry, Carson. I love you. I love you, sweetie.
- No, no. No, Heidi.",sadness
"- I-I would have done the same thing if I were you. Yeah.
- I love you.",happiness
"- Carson, I got to say, your fire was lasting.
- Yeah.",neutral
"You were just a little late,
but you built a decent fire.",neutral
"- Yeah.
- PROBST: Nothing to be ashamed of with that fire.",neutral
"- Yeah. Yeah. Yeah.
- Heidi was on fire with her fire.",happiness
I can't believe I just did that.,surprise
"PROBST: Heidi, that is",neutral
"- the fastest fire ever made...
- (squeals)",surprise
"- Oh, my God.
- ...on Survivor.",surprise
"Oh, my God. That's awesome.",happiness
YAM YAM: Good job. That's great.,happiness
LAUREN: That's crazy.,surprise
(laughing),happiness
That is remarkable.,surprise
"- You put your money where your mouth is.
- Yes.",neutral
"You said, ""I came to win.""",neutral
"So you put yourself,
literally, in the hot seat,",surprise
and you pulled it off.,happiness
"- That, in and of itself, is a massive victory.
- ...legend.",happiness
"But I was so scared
because this is a risk.",fear
"Like, you never know if it's
actually gonna work here.",surprise
"And doing it
feels absolutely amazing.",happiness
"- Oh, my God.
- Oh. It... I-I have no words. This moment is ridiculous.",surprise
"- PROBST: All right, Carson, let's talk.
- Yeah.",neutral
"25 days, and you came",surprise
"this close to getting
to the final three.",surprise
Yeah.,neutral
"- PROBST: It's a massive achievement.
- Thank you.",happiness
"And I hope
you have impressed yourself.",happiness
"Yeah. I mean,",neutral
"I think everyone here
can attest to my day today.",neutral
I was in tears.,sadness
"- PROBST: Aw.
- I was...",sadness
"- Aw. I'm sorry.
- Like, I, like, let it out,",sadness
"because I wasn't
confident in myself.",sadness
"And, so, for me",neutral
"to start fire
and at least have something",neutral
"going against the fastest
fire-making winner ever,",neutral
I'm so proud of myself,happiness
"for challenging myself,",neutral
"becoming more self-confident,",happiness
"and that is what
I'm leaving here today.",neutral
"All right, Carson,
it is time to grab your torch.",surprise
Okay.,neutral
"- So proud. You're amazing.
- Thank y'all.","- happiness
- neutral"
"- Love you.
- CARSON: Love y'all, too.",happiness
"Carson, the tribe has spoken.",neutral
I didn't think I'd be smiling.,happiness
"- (laughing)
- This is awesome.",happiness
"- You should be smiling. Good job.
- Thank you.","- happiness
- neutral"
"Good luck, y'all.",happiness
"- Y'all are amazing.
- You are, too.",happiness
"Uh, I can't wait to hear it all.",surprise
G-Give it your all tomorrow.,encouragement
All right.,neutral
"You have made it
to the final three.",happiness
"- Congratulations.
- Thank you.",happiness
"PROBST:
Tomorrow night, the game shifts.",surprise
"All the power...
Boom, right there.",surprise
"People you
had a hand in voting out.",neutral
"They will decide
who wins Survivor 44.",neutral
"You have one more night
in beautiful Fiji.",happiness
"I know it's gonna
be hard to sleep, but try,",sadness
"'cause you want to be
clearheaded tomorrow",neutral
when you make your case.,neutral
"Grab your torches,
head back to camp. Good night.",neutral
Thank you.,happiness
"- Great job, Heidi.
- CAROLYN: Good job, Heidi.",happiness
"Oh, my gosh.",surprise
(laughing),happiness
You all are nuts.,anger
CARSON: To lose against someone,sadness
who made the fastest Survivor,neutral
fire-making challenge in history,neutral
feels pretty awesome.,happiness
"Even though I didn't
get to the final three,",sadness
"I'm so proud of myself,
and it's incredible",happiness
to be on Survivor and actually,neutral
"live my dream of playing, so",happiness
"I'm still kind of pinching
myself that I'm even here.",surprise
♪ ♪,neutral
YAM YAM: The final three. 44.,neutral
Just a few more hours.,neutral
"Girl, I'm gonna cry.",sadness
I'm so freaking scared.,fear
You think?,neutral
That's how I feel.,neutral
"Like, I feel like it's finals,
and I'm gonna, like...",anxiety
Yup.,neutral
I don't want to sound stupid.,fear
"- I... Trust me.
- HEIDI: You won't.",sadness
"- We've all seen...
- You're gonna sound",neutral
"- more stupid than me?
- CAROLYN: Probably.",neutral
Okay. Thank you.,neutral
"Making it to the final three
on Survivor,",happiness
it's freaking awesome.,happiness
"Not everybody
gets to the final three.",neutral
"You know how many
get to the final three?",neutral
Only three. And I'm one of them.,surprise
"Now the only thing
I need to do is win the game.",happiness
But the biggest hurdle,neutral
is tonight. Am I gonna be able,neutral
"to convince the jury
to vote for me to win?",neutral
"I decided how I wanted
to get here, and I got here.",happiness
"But it doesn't matter
what I did,",sadness
"because it's all
perception here.",neutral
"It doesn't matter
the way I see it,",neutral
because I'm not the one voting.,neutral
"Now I need to make
the jury members believe",neutral
I played a million-dollar game.,neutral
My words are my weapons.,anger
"I'm gonna
use them to my advantage.",neutral
"KANE: Yam Yam is a
very perceptive player.",neutral
"The guy can read
body language from a mile away.",surprise
"Like, if you fart at the
water well, he knows about it.",disgust
"He made himself
a part of everybody's plan,",neutral
"to the point where I could
not get him off the beach.",sadness
"MATT:
Yam Yam played the middleman.",Neutral
"He had relationships
with most people,",neutral
"and he was able to sort of,
like, straddle this line",neutral
"brilliantly, in a way
that no one felt betrayed,",neutral
but benefited his game.,neutral
"BRANDON: Yam Yam
is absolutely hilarious,",happiness
"and he understands
his game to a T.",neutral
"Every move that he made
along the way was intentional.",neutral
"It was all deliberate.
He put himself in the position",anger
"where he had the option
to decide what he wanted to do,",neutral
and he took advantage of it.,anger
"- HEIDI: Let's go!
- CAROLYN: Oh.",surprise
YAM YAM: No way.,surprise
Don't drop it.,neutral
"Oh, my God. Thank you so much.",happiness
"Oh, there's a griddle.",neutral
(squeals),surprise
"HEIDI: I think the jury
has seen my game.",neutral
"This was not
an easy ride for me.",sadness
"I fought every single day
to make it here.",happiness
I had to do whatever I could,neutral
"to survive, and I took risks.",neutral
"I think making the fire
really boosts my résumé.",pride
"- This is our dream.
- Final three breakfast.","- happiness
- neutral"
"- Yes. It's our dream.
- (whoops)",happiness
Salud.,neutral
I'm proud of my journey.,happiness
"I'm proud
to make it to final three.",happiness
"I'm gonna put my heart out there
for the jury to vote for me.",happiness
CARSON: Heidi killed it.,happiness
"She put herself in a vulnerable
position to take me out.",surprise
"Fastest fire-making ever
in Survivor.",surprise
"For her to pull through
to the very end gives me",happiness
"more of a reason
for me to vote for her.",neutral
"Heidi made
a huge move last night.",surprise
Carson was the king.,neutral
"You take a shot at the king,
you best not miss.",neutral
"And Heidi didn't miss,",neutral
so that makes her the queen.,surprise
JAIME: Heidi never gives up.,neutral
She is such a strong woman.,neutral
If she can articulate,neutral
"how she ensured her safety
every single time,",neutral
she's gonna get my vote.,happiness
Are you worried?,fear
"Of course I'm worried.
I'm nervous.",fear
"I'm scared
of getting tripped up,",fear
"not thinking I'm good enough,
not thinking I'm, like, worthy.",sadness
"All that type of stupid,
like, self-loathing",sadness
"is gonna be my, like, downfall.",sadness
Kind of like how you get,neutral
"when you're
talking emotions sometimes.",neutral
"Remember day one,
when you interviewed me?",neutral
"INTERVIEWER: Yeah, I do.",neutral
"We're here on day 26.
This is full success.",happiness
"Did you think
you'd make it this far?",surprise
"No, not a chance.",anger
"I didn't even think
I'd make merge.",happiness
"Did I think that
my personality would get me...",neutral
"Uh, no, I didn't,
but it feels amazing.",happiness
"Coming here was the dream.
Finding an idol was the dream.",happiness
"All the crazy blindsides
I made happen,",surprise
"I might as well just win.
I'm ready.",neutral
"So now
I have to convince the jury",neutral
"being emotional
was part of my strategy,",neutral
"and that
it can be taken seriously,",neutral
and that being emotional,neutral
can be respected in this game.,neutral
"FRANNIE: I believe that you can
be an incredibly intelligent,",neutral
"strategic player and a player
who plays with a lot of emotion.",neutral
That is what Carolyn did.,neutral
"She used her emotions
as an advantage.",neutral
"LAUREN:
Carolyn was such a great player,",neutral
"authentically, as herself.",neutral
"Who has played like that before?
I don't know... Carolyn.",surprise
"If she's self-aware of that,",neutral
"she'll definitely
get my vote tonight.",happiness
JAIME: Carolyn was,neutral
"all over the place
in the most masterful way.",neutral
"She let us believe
that she didn't know",surprise
"what she was doing,
when she knew what she was doing",neutral
every single conversation.,neutral
And that's brilliant gameplay.,happiness
FRANNIE: Everything,neutral
is riding on this final Tribal.,neutral
"I don't want anybody to sit back
and feel like their game",neutral
"has spoken for itself,
because it hasn't.",neutral
"YAM YAM:
It is the moment of truth.",surprise
MATT: Season 44 was,neutral
an absolute banger season.,happiness
So my vote is going,neutral
"to the person
who saw opportunities",neutral
"and smashed them
out of the park.",happiness
"BRANDON: I want to see
fireworks. I want to see people",happiness
who are hungry for that million.,neutral
"LAUREN:
I want them to be confident",neutral
in their individual game,neutral
"that doesn't rely
on anyone else.",neutral
"JAIME: I am hoping the gloves
come off and we get to see",neutral
everyone's true colors.,neutral
"DANNY: This is gonna
be Tyson vs. Holyfield.",neutral
"There's no way
you can predict this.",surprise
CARSON: My vote is on the table.,neutral
You've got to grab it.,neutral
KANE: I want to see sword,neutral
"and shield tonight.
This is a fight",neutral
"for a million dollars,",neutral
"and I'm ready to watch
the fight of my life.",excitement
"All right, here we are.",neutral
"Heidi, Yam Yam, Carolyn.",neutral
"26 days gets you here,",neutral
and now the power,neutral
shifts to the jury.,neutral
"Eight people
that you played alongside",neutral
"will be casting a vote tonight,
and it's gonna be for the person",neutral
"they think is most deserving
of the title of Sole Survivor",neutral
"and the million dollars
that goes along with it.",happiness
Your job is to convince them,neutral
"it's you that deserves
that title and the check.",happiness
"What did you do
better than the other two?",neutral
"You have to step up
and claim your game",neutral
in order to claim your victory.,neutral
"If you don't,
you'll get left in the dust.",fear
"Jury, your job:
Hold them accountable.",neutral
Make them defend their case.,neutral
"What is it they did
that is better",neutral
"than the other two people
that they're sitting with?",neutral
"That's who
deserves to win this game.",neutral
"Heidi, Yam Yam, Carolyn,
I'm gonna give you a minute",neutral
"to prepare for their questions,
and then we'll go.",neutral
"All right, it is time to get",neutral
"to the final Tribal Council
of Survivor 44.",neutral
"Social, physical, strategy.",neutral
It's fine if we overlap.,neutral
"Kane, get us started.",neutral
"- (whoops) (chuckles) Let's go.
- (laughter)",happiness
"Uh, first off,
I want you guys to know",neutral
"that we are
all very proud of you.",happiness
"I think
every single person here,",neutral
their vote is up in the air.,neutral
"So for me to vote for you,",neutral
"you need
to explain your game to me,",neutral
"and then you need to
convince me that it is better,",neutral
"unapologetically,
than the other two people.",neutral
"So my first question to you
is what do you think",neutral
"our perception of you is
and do you think it's accurate?",neutral
"- Yam Yam.
- YAM YAM: What do I think",neutral
it is your perception of me?,neutral
"I think you love me, of course.",happiness
(laughing),happiness
"I believe that
all of you perceive me",neutral
"as a happy-go-lucky person,
which I am.",happiness
"I believe all of you
perceive me as someone",neutral
"that loves this game and love to
make moves, which is also true.",happiness
"What I think
the biggest perception of me,",neutral
"which I think
is the wrong perception,",neutral
"is that I was following
Carson's steps all the way.",neutral
"Carson and I did an alliance
day three with Carolyn,",neutral
"and the perception was,
like, we were a disaster.",sadness
"But we know
what was the target every time.",neutral
"- Carolyn also had...
- Can I say something within that?",neutral
"Towards the beginning
of the merge,",neutral
"you guys were kind of riding
a little bit of...",neutral
"- It wasn't like that.
- The wave of the, of the Soka members.",neutral
"It wasn't like that. That's what
we wanted you to perceive.",surprise
"We wanted you to perceive
that we were willing",neutral
"to go with the target
that you chose.",neutral
Oh.,Neutral
"So I knew
every single people's vote,",neutral
every time we go to Tribal.,neutral
Heidi.,neutral
"So, how do I think
you perceive me? Right?",neutral
"I think it probably varies
throughout the entire game.",neutral
"When we started the merge,
I think the perception",neutral
"was that I was
very much into the strategy.",neutral
"Then when I got
into the hole that I lost",sadness
"some of my Soka numbers,
it probably was like,",neutral
"""Well, Heidi's
no longer strategic.",disgust
"""She's just
riding everyone's tail",anger
"because she has to survive.""",neutral
"But within that hole,
I really was trying my best",sadness
to still be strategic.,neutral
"I tried to really
integrate a little bit",neutral
"of my social game
to get to where I was.",neutral
"And at the very end,
which happened yesterday,",neutral
"I used everything I could
to put myself",sadness
"in the best position, so I could
have a good speech to give you.",happiness
"- Okay, Carolyn.
- Carolyn.",neutral
"So right away, I didn't fit in.",sadness
"I was a little quirky
and different, and...",neutral
and then I found Carson.,surprise
"And we connected
over genuine realness",happiness
"and him saying, you know,
""I was that quirky kid,""",neutral
and that was day one.,neutral
"And then I found you,
and I said,",happiness
"""How in the heck
did he get on my tribe?""",surprise
"(laughing) - Because we are
so similar, and he is so much,",happiness
"- and I am so much, too.
- Girl.",neutral
"But as far as perceptions go,
I know that I was",neutral
"looked at as, like,
""Girl, like, who is this?""",surprise
"And I was underestimated
this entire game.",anger
"I was playing,",neutral
"but I was so underestimated
that sometimes",sadness
"it kind of played into itself,
if that makes sense.",neutral
"CARSON: And I just want to
give you and Yam Yam props.",happiness
"You were able to evolve yourself
and make those relationships,",happiness
"and that's what I'm impressed
with both of you about.",surprise
"And, Heidi, I didn't
get to really know your game,",neutral
"'cause I didn't
play with you as long,",sadness
"but I'd love
to hear your own gameplay",happiness
"and your own social
relationships you built, too.",neutral
"Yeah, so we had four Soka
members going into the merge,",neutral
"but the players that I was with,
we all got targets right away",neutral
"'cause we were all
strong in some capacity.",neutral
"I mean, the difference
between their game and mine",neutral
is they were on a high.,happiness
"I suffered
through a heck of a lot,",sadness
"and that's
the reality of our games.",neutral
Very different games.,neutral
"And we all, the three of us,
I'm proud to say,",happiness
"we made it here
in very different ways.",neutral
"We were not always in a high,",neutral
"and we took advantage
of not being in a high.",neutral
"We took advantage
of the perception",neutral
"that you were saving us,",neutral
and we were saving ourselves.,neutral
"But you can see how
Carson is defending you because.",neutral
"- Carson was a lot of the brains behind that, though.
- YAM YAM: I was gonna get there.",neutral
"- I was gonna get there.
- Okay.",neutral
"DANNY: But with all due
respect, I'll tell you right now,",neutral
"I played my game
compartmentalized, and I take",neutral
"pride in that, and I have
so much respect for this game,",happiness
"if my mother was up there
and she had a bad pitch,",sadness
she's not getting my vote.,anger
"So what I want to hear is
how did you guys use Carson?",neutral
"'Cause I'm sure
that nothing you guys did",neutral
was just going with it.,neutral
"I used Carson
to get a lot of information,",neutral
"but I did that
with a lot of you guys.",neutral
"It wasn't only with Carson,
and I got to eat...",neutral
"- (laughter)
- because Carson took me.",happiness
"And that was no mistake
on my part, you know?",neutral
"But it's not a thing like,
""I use Carson for this.""",neutral
"I use everyone.
And that speaks to my game.",neutral
"They should have been coming
for me, and they didn't.",sadness
"Well, your name was
written several times,",neutral
"and you said you had to survive the
first few Tribals, -It was, it was, it was.",neutral
"- So...
- That's right.",neutral
"I thought that was
because I'm pretty.",neutral
(laughing),happiness
"DANNY: And, Heidi,
for you, who did you use",neutral
"to propel your game,
as kind of, like, a shield",neutral
to move yourself forward?,neutral
Thank you for the question.,happiness
"I think the answer, it's you,",neutral
"'cause I truly thought
we could work together,",sadness
"and we did
for almost the entire game.",neutral
"And I knew you look
physically more fit than I do,",neutral
"so I knew you will
have a bigger target than me.",neutral
"So, did I use you as a shield?",surprise
"100%. 100%, I did.
But that doesn't take away from",neutral
"the friendship that we created
throughout the game.",happiness
"Yeah, of course. But, yeah,
it makes sense. Perfect.",neutral
"FRANNIE:
Um, I love all the strategy,",happiness
"like, love the numbers, but
I feel like there's a lot more",surprise
"- to dig into with, like, social.
- Mm-hmm. - Right.",neutral
"- Yeah.
- So, one thing that we talk about and think about",neutral
"a lot in this game
is emotions, right?",neutral
"And on one end,
there is an emotional player,",neutral
"and on the other end, there is",neutral
"an intellectual,
strategic player.",neutral
"And you can use both
effectively in this game.",neutral
"So I want to understand
from each of you how you managed",neutral
"your emotions, how you saw them
as a strength or a weakness.",neutral
"And I would
love Carolyn to start,",neutral
"because you've been so open
about saying that you are",neutral
"an emotional person
and an emotional player.",neutral
"I'm gonna get emotional.
(chuckles)",neutral
